package_id,package_type,package_category,weight,weight_unit,length_cm,width_cm,height_cm,fragile_flag,insured_flag,item_description
PKG03195,Food,Small,0.53,KG,14,40,65,Yes,N,Electronic accessory
PKG03196,Clothing,Small,0.74,KG,96,60,12,Yes,Yes,Office supplies
PKG03197,Electronics,Medium,3.73,KG,19,14,11,Yes,Y,Office supplies
PKG03198,Electronics,Medium,7.68,KG,53,53,63,N,1,Household goods
PKG03199,Electronics,Medium,4.84 kg,KG,118,34,28,Y,0,Electronic accessory
PKG03200,Spare Parts,Large,19.95,KG,99,37,62,Y,N,Food product
PKG03201,Electronics,Medium,11.72,KG,77,62,3,Y,0,Food product
PKG03202,Cargo,Cargo,82.37,KG,27,36,19,Y,Y,Household goods
PKG03203,Fragile Goods,Medium,11.45,KG,101,15,7,No,1,Office supplies
PKG03204,Spare Parts,Large,20.9,KG,98,70,31,1,0,Office supplies
PKG03205,Parcel,Medium,12.71,KG,76,9,51,Y,Y,Office supplies
PKG03206,Document,Small,1.82 kg,KG,79,26,61,No,Y,Fashion item
PKG03207,Electronics,Medium,14.77,KG,59,59,14,No,No,Household goods
PKG03208,Cargo,Cargo,86.81,KG,91,15,18,N,No,Electronic accessory
PKG03209,Electronics,Medium,12.98,KG,24,75,50,1,N,Customer document
PKG03210,Food,Small,0.49,KG,73,37,24,No,Yes,Household goods
PKG03211,Spare Parts,Large,25.9,KG,98,54,47,Y,Y,Fashion item
PKG03212,Parcel,Medium,10.65,KG,70,41,26,Yes,No,Vehicle spare part
PKG03213,Document,Small,2.44 kg,KG,34,42,25,Y,No,Electronic accessory
PKG03214,Clothing,Small,0.97,KG,99,52,40,No,0,Fashion item
PKG03215,Fragile Goods,Medium,6.5,KG,120,12,32,N,Yes,Customer document
PKG03216,Cargo,Cargo,90.04,KG,18,78,62,No,0,Food product
PKG03217,Fragile Goods,Medium,13.44,KG,18,42,48,No,Y,Customer document
PKG03218,Electronics,Medium,13.11,KG,18,31,43,Y,No,Vehicle spare part
PKG03219,Document,Small,0.83,KG,40,53,34,Yes,No,Customer document
PKG03220,Parcel,Medium,8.07 kg,KG,116,34,18,1,1,Office supplies
PKG03221,Clothing,Small,1.84,KG,60,80,12,N,1,Fashion item
PKG03222,Fragile Goods,Medium,8.98,KG,103,55,32,1,N,Electronic accessory
PKG03223,Spare Parts,Large,32.62,KG,30,31,57,0,Y,Food product
PKG03224,Clothing,Small,0.23,KG,80,14,61,No,No,Office supplies
PKG03225,Spare Parts,Large,23.64,KG,96,18,5,1,N,Office supplies
PKG03226,Document,Small,1.98,KG,63,62,9,No,Y,Customer document
PKG03227,Parcel,Medium,14.65 kg,KG,10,36,3,Y,1,Food product
PKG03228,Food,Small,2.19,KG,86,24,70,No,No,Customer document
PKG03229,Spare Parts,Large,34.24,KG,103,13,22,Yes,1,Household goods
PKG03230,Clothing,Small,1.65,KG,17,37,23,Y,Yes,Electronic accessory
PKG03231,Document,Small,0.14,KG,108,74,3,Yes,Yes,Office supplies
PKG03232,Food,Small,1.65,KG,61,56,37,1,Y,Customer document
PKG03233,Cargo,Cargo,81.88,KG,106,74,62,Yes,Y,Vehicle spare part
PKG03234,Document,Small,0.9 kg,KG,58,79,5,Y,No,Household goods
PKG03235,Fragile Goods,Medium,9.83,KG,43,72,54,0,0,Office supplies
PKG03236,Cargo,Cargo,69.21,KG,42,63,27,0,0,Food product
PKG03237,Electronics,Medium,7.51,KG,68,12,36,No,No,Vehicle spare part
PKG03238,Food,Small,2.4,KG,35,53,32,1,0,Office supplies
PKG03239,Clothing,Small,2.93,KG,91,68,8,N,1,Fashion item
PKG03240,Fragile Goods,Medium,12.19,KG,80,33,23,Y,No,Food product
PKG03241,Spare Parts,Large,18.85 kg,KG,46,55,38,0,N,Office supplies
PKG03242,Spare Parts,Large,22.97,KG,18,77,44,0,0,Fashion item
PKG03243,Electronics,Medium,3.36,KG,95,73,27,0,Y,Household goods
PKG03244,Document,Small,2.54,KG,34,28,48,Yes,N,Electronic accessory
PKG03245,Food,Small,0.22,KG,53,42,69,Y,No,Fashion item
PKG03246,Parcel,Medium,3.77,KG,69,57,70,0,1,Household goods
PKG03247,Document,Small,0.99,KG,69,34,17,Yes,Yes,Office supplies
PKG03248,Document,Small,0.23 kg,KG,31,49,54,Yes,Y,Office supplies
PKG03249,Cargo,Cargo,99.21,KG,76,27,27,1,Yes,Customer document
PKG03250,Parcel,Medium,7.49,KG,23,62,48,Yes,0,Office supplies
PKG03251,Food,Small,0.25,KG,30,24,41,No,Yes,Vehicle spare part
PKG03252,Clothing,Small,2.3,KG,44,9,56,Yes,No,Vehicle spare part
PKG03253,Food,Small,1.04,KG,79,35,24,No,Y,Customer document
PKG03254,Document,Small,0.83,KG,26,8,46,Y,N,Electronic accessory
PKG03255,Document,Small,0.46 kg,KG,20,60,31,Y,Y,Office supplies
PKG03256,Clothing,Small,1.45,KG,101,71,9,0,Yes,Fashion item
PKG03257,Spare Parts,Large,26.86,KG,62,36,63,1,Y,Household goods
PKG03258,Parcel,Medium,3.19,KG,37,35,15,Y,No,Customer document
PKG03259,Fragile Goods,Medium,3.98,KG,38,20,59,N,No,Electronic accessory
PKG03260,Clothing,Small,1.09,KG,95,80,21,Yes,Y,Customer document
PKG03261,Electronics,Medium,11.09,KG,53,38,35,No,Y,Fashion item
PKG03262,Fragile Goods,Medium,4.17 kg,KG,47,65,24,Y,Y,Electronic accessory
PKG03263,Document,Small,1.64,KG,76,30,39,Y,Y,Household goods
PKG03264,Food,Small,0.41,KG,50,79,62,Y,Y,Electronic accessory
PKG03265,Fragile Goods,Medium,13.07,KG,93,18,37,0,No,Fashion item
PKG03266,Electronics,Medium,4.93,KG,29,68,35,N,Yes,Vehicle spare part
PKG03267,Food,Small,0.19,KG,119,40,20,Yes,Y,Household goods
PKG03268,Fragile Goods,Medium,3.91,KG,56,75,9,0,No,Electronic accessory
PKG03269,Fragile Goods,Medium,4.63 kg,KG,59,28,48,N,1,Vehicle spare part
PKG03270,Spare Parts,Large,39.01,KG,37,12,38,No,Yes,Vehicle spare part
PKG03271,Food,Small,0.36,KG,97,20,28,Y,0,Household goods
PKG03272,Document,Small,0.44,KG,113,60,70,No,Yes,Vehicle spare part
PKG03273,Clothing,Small,2.1,KG,113,23,16,No,Yes,Household goods
PKG03274,Clothing,Small,2.34,KG,71,15,70,No,0,Household goods
PKG03275,Electronics,Medium,8.17,KG,94,30,49,0,1,Fashion item
PKG03276,Food,Small,0.57 kg,KG,38,36,29,Yes,1,Office supplies
PKG03277,Spare Parts,Large,39.53,KG,86,29,3,No,No,Household goods
PKG03278,Spare Parts,Large,22.49,KG,76,12,20,0,0,Office supplies
PKG03279,Clothing,Small,1.33,KG,87,32,32,1,1,Fashion item
PKG03280,Fragile Goods,Medium,12.45,KG,51,11,28,0,Y,Office supplies
PKG03281,Parcel,Medium,5.48,KG,47,20,37,1,No,Electronic accessory
PKG03282,Electronics,Medium,14.84,KG,101,72,37,1,1,Food product
PKG03283,Spare Parts,Large,37.91 kg,KG,73,59,29,1,Y,Customer document
PKG03284,Clothing,Small,2.03,KG,54,21,61,Y,No,Electronic accessory
PKG03285,Food,Small,1.11,KG,106,56,10,1,No,Food product
PKG03286,Document,Small,2.6,KG,40,57,23,Yes,1,Vehicle spare part
PKG03287,Electronics,Medium,3.44,KG,52,32,31,No,0,Customer document
PKG03288,Electronics,Medium,11.42,KG,49,19,34,No,N,Customer document
PKG03289,Fragile Goods,Medium,3.33,KG,109,15,31,Y,Y,Fashion item
PKG03290,Clothing,Small,1.35 kg,KG,74,30,57,No,Y,Household goods
PKG03291,Document,Small,0.34,KG,46,45,54,Y,N,Vehicle spare part
PKG03292,Electronics,Medium,3.85,KG,19,72,16,Yes,Y,Household goods
PKG03293,Food,Small,1.23,KG,107,33,37,Yes,1,Food product
PKG03294,Document,Small,1.31,KG,37,69,63,0,Y,Fashion item
PKG03295,Document,Small,1.28,KG,90,80,52,0,Yes,Customer document
PKG03296,Document,Small,0.32,KG,86,52,36,No,1,Customer document
PKG03297,Cargo,Cargo,97.73 kg,KG,110,29,3,Y,N,Household goods
PKG03298,Spare Parts,Large,30.0,KG,106,43,65,0,No,Household goods
PKG03299,Clothing,Small,0.31,KG,64,27,14,0,1,Fashion item
PKG03300,Electronics,Medium,5.73,KG,72,70,53,N,0,Food product
PKG03301,Spare Parts,Large,18.78,KG,16,58,14,Y,1,Customer document
PKG03302,Food,Small,0.25,KG,112,8,58,N,0,Fashion item
PKG03303,Document,Small,2.77,KG,46,13,16,Y,Y,Electronic accessory
PKG03304,Electronics,Medium,11.0 kg,KG,108,71,67,No,Y,Customer document
PKG03305,Parcel,Medium,12.61,KG,46,25,46,N,0,Vehicle spare part
PKG03306,Clothing,Small,0.77,KG,11,25,41,Y,Yes,Office supplies
PKG03307,Parcel,Medium,8.52,KG,62,77,49,No,Y,Customer document
PKG03308,Document,Small,2.64,KG,93,71,25,0,N,Customer document
PKG03309,Cargo,Cargo,52.15,KG,60,23,31,Y,No,Electronic accessory
PKG03310,Cargo,Cargo,68.16,KG,92,45,29,No,No,Household goods
PKG03311,Parcel,Medium,7.48 kg,KG,104,53,52,Yes,0,Household goods
PKG03312,Food,Small,0.57,KG,82,62,44,No,No,Vehicle spare part
PKG03313,Fragile Goods,Medium,7.79,KG,60,37,16,No,Y,Customer document
PKG03314,Food,Small,0.25,KG,76,12,7,Y,No,Household goods
PKG03315,Parcel,Medium,14.01,KG,92,24,6,Yes,Yes,Electronic accessory
PKG03316,Cargo,Cargo,113.26,KG,108,29,69,Y,N,Fashion item
PKG03317,Food,Small,0.7,KG,106,28,36,Y,No,Vehicle spare part
PKG03318,Fragile Goods,Medium,6.57 kg,KG,32,28,41,0,0,Office supplies
PKG03319,Document,Small,0.26,KG,47,80,42,N,Y,Food product
PKG03320,Cargo,Cargo,107.15,KG,73,76,44,Y,Yes,Food product
PKG03321,Food,Small,1.36,KG,33,8,50,0,0,Customer document
PKG03322,Parcel,Medium,8.4,KG,101,61,29,Yes,No,Household goods
PKG03323,Food,Small,1.34,KG,103,19,63,0,Yes,Household goods
PKG03324,Cargo,Cargo,91.18,KG,117,33,42,No,N,Food product
PKG03325,Parcel,Medium,10.86 kg,KG,104,44,34,No,Y,Vehicle spare part
PKG03326,Electronics,Medium,10.99,KG,16,13,9,1,0,Electronic accessory
PKG03327,Clothing,Small,1.77,KG,26,77,42,1,1,Fashion item
PKG03328,Document,Small,1.16,KG,28,33,6,N,1,Office supplies
PKG03329,Clothing,Small,2.46,KG,65,75,23,Yes,Y,Electronic accessory
PKG03330,Clothing,Small,1.79,KG,18,69,52,Yes,N,Fashion item
PKG03331,Fragile Goods,Medium,4.91,KG,56,80,43,0,0,Household goods
PKG03332,Fragile Goods,Medium,9.61 kg,KG,43,19,51,0,N,Fashion item
PKG03333,Food,Small,0.41,KG,61,44,5,Yes,Yes,Office supplies
PKG03334,Spare Parts,Large,16.29,KG,22,25,49,Yes,No,Vehicle spare part
PKG03335,Electronics,Medium,9.1,KG,94,24,27,0,0,Office supplies
PKG03336,Document,Small,0.53,KG,95,68,30,No,1,Food product
PKG03337,Food,Small,1.01,KG,83,38,65,Y,N,Office supplies
PKG03338,Cargo,Cargo,113.94,KG,65,60,70,1,Y,Food product
PKG03339,Cargo,Cargo,116.85 kg,KG,19,19,55,Yes,1,Food product
PKG03340,Food,Small,1.52,KG,106,38,43,Y,No,Household goods
PKG03341,Food,Small,0.53,KG,75,23,69,Y,1,Customer document
PKG03342,Document,Small,1.09,KG,12,60,67,1,1,Fashion item
PKG03343,Spare Parts,Large,19.45,KG,113,63,48,N,Y,Fashion item
PKG03344,Fragile Goods,Medium,9.41,KG,15,19,15,Yes,0,Food product
PKG03345,Cargo,Cargo,97.62,KG,111,17,3,Y,0,Electronic accessory
PKG03346,Fragile Goods,Medium,13.09 kg,KG,44,26,15,0,Y,Electronic accessory
PKG03347,Food,Small,2.28,KG,38,10,34,Yes,N,Fashion item
PKG03348,Food,Small,1.78,KG,19,59,42,No,N,Vehicle spare part
PKG03349,Cargo,Cargo,116.44,KG,27,78,58,1,No,Household goods
PKG03350,Clothing,Small,2.3,KG,93,59,27,N,N,Electronic accessory
PKG03351,Food,Small,1.96,KG,40,78,24,Yes,No,Food product
PKG03352,Food,Small,1.41,KG,12,57,20,N,Y,Vehicle spare part
PKG03353,Document,Small,1.63 kg,KG,108,74,53,1,No,Vehicle spare part
PKG03354,Cargo,Cargo,83.31,KG,51,23,7,N,1,Food product
PKG03355,Cargo,Cargo,43.27,KG,33,14,21,Yes,N,Food product
PKG03356,Parcel,Medium,8.7,KG,83,25,15,Yes,N,Food product
PKG03357,Spare Parts,Large,35.55,KG,95,45,55,1,1,Electronic accessory
PKG03358,Document,Small,1.48,KG,36,44,10,0,Y,Electronic accessory
PKG03359,Food,Small,0.27,KG,106,66,16,Y,0,Vehicle spare part
PKG03360,Food,Small,0.89 kg,KG,57,57,65,No,Yes,Customer document
PKG03361,Electronics,Medium,3.32,KG,120,73,25,Y,0,Customer document
PKG03362,Parcel,Medium,7.08,KG,59,71,3,0,Yes,Food product
PKG03363,Food,Small,2.72,KG,45,14,13,No,Yes,Customer document
PKG03364,Cargo,Cargo,113.79,KG,109,51,70,Y,Y,Fashion item
PKG03365,Document,Small,1.16,KG,30,8,5,Yes,Y,Office supplies
PKG03366,Fragile Goods,Medium,8.6,KG,45,65,13,N,Yes,Customer document
PKG03367,Cargo,Cargo,73.44 kg,KG,97,40,38,No,No,Electronic accessory
PKG03368,Document,Small,0.52,KG,40,11,21,Yes,0,Fashion item
PKG03369,Document,Small,1.58,KG,64,14,5,Yes,0,Household goods
PKG03370,Food,Small,2.2,KG,100,26,40,1,N,Fashion item
PKG03371,Parcel,Medium,4.37,KG,98,62,14,Yes,1,Electronic accessory
PKG03372,Cargo,Cargo,43.08,KG,106,35,46,Y,Y,Office supplies
PKG03373,Spare Parts,Large,34.49,KG,77,58,35,N,N,Fashion item
PKG03374,Fragile Goods,Medium,8.86 kg,KG,73,42,60,Y,No,Fashion item
PKG03375,Cargo,Cargo,57.0,KG,44,20,19,0,1,Electronic accessory
PKG03376,Parcel,Medium,14.94,KG,30,40,44,N,Yes,Customer document
PKG03377,Spare Parts,Large,36.95,KG,80,51,24,Yes,Yes,Household goods
PKG03378,Food,Small,2.5,KG,20,56,25,0,1,Fashion item
PKG03379,Parcel,Medium,12.22,KG,75,78,47,0,Y,Vehicle spare part
PKG03380,Spare Parts,Large,17.67,KG,109,62,21,1,Y,Vehicle spare part
PKG03381,Spare Parts,Large,39.35 kg,KG,104,78,12,0,Y,Food product
PKG03382,Electronics,Medium,13.8,KG,75,14,60,0,0,Food product
PKG03383,Spare Parts,Large,23.64,KG,111,64,68,Y,0,Vehicle spare part
PKG03384,Clothing,Small,0.13,KG,52,79,46,0,0,Vehicle spare part
PKG03385,Spare Parts,Large,33.24,KG,69,53,41,Y,No,Office supplies
PKG03386,Document,Small,0.52,KG,43,66,40,Yes,Yes,Household goods
PKG03387,Electronics,Medium,5.08,KG,45,9,53,0,1,Vehicle spare part
PKG03388,Food,Small,0.99 kg,KG,80,68,7,0,1,Vehicle spare part
PKG03389,Electronics,Medium,6.23,KG,24,11,26,Yes,Yes,Customer document
PKG03390,Electronics,Medium,7.31,KG,20,71,70,Yes,Yes,Customer document
PKG03391,Food,Small,2.38,KG,94,53,4,1,Yes,Customer document
PKG03392,Food,Small,2.45,KG,23,49,26,0,No,Food product
PKG03393,Electronics,Medium,12.77,KG,30,22,63,Y,No,Office supplies
PKG03394,Cargo,Cargo,67.78,KG,12,34,34,No,1,Electronic accessory
PKG03395,Parcel,Medium,14.04 kg,KG,50,53,7,Y,No,Food product
PKG03396,Cargo,Cargo,98.55,KG,14,13,48,Y,1,Food product
PKG03397,Parcel,Medium,3.67,KG,30,19,20,0,1,Customer document
PKG03398,Fragile Goods,Medium,13.4,KG,55,75,22,No,0,Household goods
PKG03399,Clothing,Small,1.52,KG,25,57,23,Y,Y,Fashion item
PKG03400,Clothing,Small,0.81,KG,80,72,24,No,N,Customer document
PKG03401,Spare Parts,Large,39.87,KG,111,22,24,0,Yes,Household goods
PKG03402,Fragile Goods,Medium,3.5 kg,KG,112,52,69,Yes,No,Electronic accessory
PKG03403,Electronics,Medium,14.41,KG,87,57,22,Yes,N,Fashion item
PKG03404,Document,Small,1.98,KG,71,14,14,Y,Y,Customer document
PKG03405,Spare Parts,Large,39.23,KG,60,61,34,N,Yes,Electronic accessory
PKG03406,Cargo,Cargo,79.12,KG,81,43,53,No,No,Electronic accessory
PKG03407,Cargo,Cargo,92.79,KG,91,79,43,Yes,0,Vehicle spare part
PKG03408,Food,Small,0.45,KG,116,72,70,0,1,Food product
PKG03409,Parcel,Medium,8.26 kg,KG,54,73,22,No,N,Vehicle spare part
PKG03410,Electronics,Medium,5.27,KG,100,73,52,Y,No,Food product
PKG03411,Electronics,Medium,8.26,KG,13,34,27,Yes,No,Vehicle spare part
PKG03412,Spare Parts,Large,25.71,KG,119,63,47,N,Yes,Vehicle spare part
PKG03413,Fragile Goods,Medium,14.34,KG,37,39,10,1,No,Food product
PKG03414,Fragile Goods,Medium,4.1,KG,45,49,58,0,Yes,Office supplies
PKG03415,Spare Parts,Large,20.56,KG,42,33,68,1,N,Electronic accessory
PKG03416,Electronics,Medium,6.79 kg,KG,53,72,45,No,1,Fashion item
PKG03417,Food,Small,2.32,KG,113,61,54,0,0,Household goods
PKG03418,Document,Small,2.57,KG,41,17,10,Y,Yes,Food product
PKG03419,Food,Small,0.42,KG,23,37,59,0,N,Customer document
PKG03420,Electronics,Medium,14.96,KG,30,39,52,1,Y,Customer document
PKG03421,Electronics,Medium,3.4,KG,103,68,33,0,N,Vehicle spare part
PKG03422,Clothing,Small,2.0,KG,20,73,64,Yes,0,Food product
PKG03423,Fragile Goods,Medium,13.25 kg,KG,73,63,62,0,N,Vehicle spare part
PKG03424,Parcel,Medium,12.52,KG,105,36,59,Yes,0,Electronic accessory
PKG03425,Document,Small,0.2,KG,12,79,22,1,Y,Household goods
PKG03426,Clothing,Small,0.36,KG,90,25,42,Yes,0,Vehicle spare part
PKG03427,Fragile Goods,Medium,13.22,KG,12,59,25,1,0,Electronic accessory
PKG03428,Clothing,Small,0.71,KG,86,9,27,N,0,Fashion item
PKG03429,Spare Parts,Large,37.7,KG,55,21,33,No,Yes,Customer document
PKG03430,Cargo,Cargo,98.73 kg,KG,86,17,59,No,N,Electronic accessory
PKG03431,Cargo,Cargo,93.2,KG,24,54,53,0,0,Fashion item
PKG03432,Document,Small,0.75,KG,29,80,32,No,0,Customer document
PKG03433,Cargo,Cargo,95.11,KG,22,27,41,Yes,0,Fashion item
PKG03434,Parcel,Medium,10.72,KG,95,53,12,N,N,Electronic accessory
PKG03435,Cargo,Cargo,116.76,KG,30,70,31,1,Yes,Vehicle spare part
PKG03436,Fragile Goods,Medium,6.44,KG,105,21,68,Y,N,Food product
PKG03437,Fragile Goods,Medium,9.79 kg,KG,112,71,68,0,No,Electronic accessory
PKG03438,Fragile Goods,Medium,13.28,KG,57,34,53,Yes,0,Customer document
PKG03439,Cargo,Cargo,112.99,KG,29,24,58,N,0,Office supplies
PKG03440,Document,Small,2.23,KG,92,24,66,1,Yes,Customer document
PKG03441,Parcel,Medium,12.12,KG,61,34,39,0,Yes,Fashion item
PKG03442,Cargo,Cargo,98.32,KG,98,72,68,0,Y,Fashion item
PKG03443,Cargo,Cargo,54.75,KG,88,53,51,No,Y,Vehicle spare part
PKG03444,Cargo,Cargo,113.63 kg,KG,102,22,43,Yes,N,Fashion item
PKG03445,Document,Small,1.46,KG,68,68,20,Yes,N,Fashion item
PKG03446,Document,Small,1.94,KG,24,77,29,Y,N,Customer document
PKG03447,Electronics,Medium,6.72,KG,45,73,10,Yes,0,Household goods
PKG03448,Parcel,Medium,9.88,KG,26,27,8,N,N,Customer document
PKG03449,Food,Small,2.14,KG,66,49,7,0,Y,Fashion item
PKG03450,Document,Small,2.09,KG,110,32,46,1,Yes,Electronic accessory
PKG03451,Clothing,Small,0.68 kg,KG,17,26,31,0,Y,Office supplies
PKG03452,Fragile Goods,Medium,14.19,KG,106,57,32,N,No,Office supplies
PKG03453,Spare Parts,Large,36.71,KG,57,56,16,1,N,Food product
PKG03454,Spare Parts,Large,23.28,KG,42,47,39,1,0,Household goods
PKG03455,Spare Parts,Large,29.32,KG,87,51,4,1,N,Household goods
PKG03456,Electronics,Medium,12.29,KG,53,10,7,N,N,Office supplies
PKG03457,Document,Small,1.31,KG,58,21,11,N,N,Office supplies
PKG03458,Electronics,Medium,11.73 kg,KG,48,53,17,N,Y,Household goods
PKG03459,Document,Small,0.75,KG,111,64,32,Yes,No,Customer document
PKG03460,Spare Parts,Large,31.98,KG,102,74,66,Yes,0,Vehicle spare part
PKG03461,Spare Parts,Large,27.88,KG,46,14,16,Y,N,Vehicle spare part
PKG03462,Clothing,Small,1.33,KG,26,44,44,0,Yes,Electronic accessory
PKG03463,Parcel,Medium,5.01,KG,112,75,26,No,N,Electronic accessory
PKG03464,Spare Parts,Large,32.41,KG,59,22,56,1,1,Office supplies
PKG03465,Food,Small,2.48 kg,KG,81,68,62,No,0,Food product
PKG03466,Spare Parts,Large,25.52,KG,82,50,55,No,Yes,Office supplies
PKG03467,Clothing,Small,1.01,KG,32,76,35,Yes,0,Electronic accessory
PKG03468,Document,Small,2.9,KG,59,55,6,N,Y,Food product
PKG03469,Spare Parts,Large,17.02,KG,91,29,64,Yes,0,Food product
PKG03470,Spare Parts,Large,36.41,KG,68,18,52,No,N,Household goods
PKG03471,Spare Parts,Large,39.57,KG,38,35,61,Y,N,Food product
PKG03472,Food,Small,0.25 kg,KG,29,74,34,No,N,Office supplies
PKG03473,Clothing,Small,2.39,KG,98,37,32,N,0,Food product
PKG03474,Clothing,Small,0.27,KG,36,50,21,Y,Y,Customer document
PKG03475,Electronics,Medium,4.69,KG,53,58,56,N,No,Customer document
PKG03476,Document,Small,1.46,KG,73,11,15,No,N,Electronic accessory
PKG03477,Electronics,Medium,6.22,KG,63,31,33,0,1,Customer document
PKG03478,Cargo,Cargo,52.89,KG,37,32,50,N,N,Household goods
PKG03479,Food,Small,1.64 kg,KG,71,73,62,No,N,Fashion item
PKG03480,Electronics,Medium,7.08,KG,47,27,35,Yes,Y,Office supplies
PKG03481,Fragile Goods,Medium,6.04,KG,112,26,68,Yes,N,Vehicle spare part
PKG03482,Electronics,Medium,5.98,KG,107,39,26,N,Y,Vehicle spare part
PKG03483,Spare Parts,Large,17.07,KG,17,67,35,0,1,Customer document
PKG03484,Electronics,Medium,6.33,KG,86,74,22,Y,1,Electronic accessory
PKG03485,Food,Small,1.94,KG,74,43,15,N,1,Fashion item
PKG03486,Cargo,Cargo,107.08 kg,KG,95,65,23,N,0,Fashion item
PKG03487,Clothing,Small,2.05,KG,113,79,17,1,Yes,Fashion item
PKG03488,Food,Small,1.13,KG,92,42,63,No,0,Fashion item
PKG03489,Fragile Goods,Medium,8.6,KG,103,70,38,N,Y,Household goods
PKG03490,Clothing,Small,1.16,KG,77,26,20,No,1,Fashion item
PKG03491,Electronics,Medium,12.56,KG,32,10,40,N,Y,Office supplies
PKG03492,Document,Small,1.38,KG,37,68,61,Y,1,Household goods
PKG03493,Document,Small,1.43 kg,KG,16,50,14,Y,N,Household goods
PKG03494,Cargo,Cargo,50.87,KG,38,13,60,Y,Y,Electronic accessory
PKG03495,Food,Small,0.57,KG,33,74,12,1,Y,Customer document
PKG03496,Food,Small,2.33,KG,20,12,6,Y,Y,Office supplies
PKG03497,Food,Small,2.55,KG,115,28,37,Y,Y,Electronic accessory
PKG03498,Fragile Goods,Medium,3.19,KG,30,50,14,Y,N,Office supplies
PKG03499,Food,Small,1.29,KG,15,72,29,Y,N,Household goods
PKG03500,Fragile Goods,Medium,12.59 kg,KG,102,8,11,N,N,Fashion item
PKG03501,Cargo,Cargo,57.73,KG,40,47,41,No,1,Fashion item
PKG03502,Parcel,Medium,9.48,KG,55,40,26,Yes,N,Customer document
PKG03503,Clothing,Small,0.64,KG,99,69,24,Yes,Y,Food product
PKG03504,Document,Small,2.07,KG,29,70,23,0,0,Fashion item
PKG03505,Spare Parts,Large,23.23,KG,102,65,58,No,0,Electronic accessory
PKG03506,Document,Small,1.42,KG,25,67,54,No,1,Customer document
PKG03507,Clothing,Small,1.52 kg,KG,99,57,39,1,Yes,Customer document
PKG03508,Parcel,Medium,4.63,KG,37,37,10,No,No,Food product
PKG03509,Fragile Goods,Medium,6.91,KG,50,72,22,Y,0,Fashion item
PKG03510,Document,Small,2.09,KG,79,55,36,N,No,Electronic accessory
PKG03511,Clothing,Small,2.55,KG,29,52,45,1,0,Office supplies
PKG03512,Document,Small,2.93,KG,63,20,54,0,0,Household goods
PKG03513,Food,Small,2.5,KG,96,77,12,N,0,Household goods
PKG03514,Food,Small,0.59 kg,KG,16,51,58,N,0,Vehicle spare part
PKG03515,Fragile Goods,Medium,14.31,KG,10,33,26,No,0,Electronic accessory
PKG03516,Cargo,Cargo,59.5,KG,15,71,22,0,1,Food product
PKG03517,Cargo,Cargo,91.66,KG,85,73,17,0,No,Fashion item
PKG03518,Electronics,Medium,9.25,KG,17,80,29,Yes,N,Electronic accessory
PKG03519,Cargo,Cargo,89.73,KG,105,38,61,Yes,0,Household goods
PKG03520,Fragile Goods,Medium,11.16,KG,94,50,41,1,1,Fashion item
PKG03521,Fragile Goods,Medium,5.25 kg,KG,41,67,70,1,No,Household goods
PKG03522,Document,Small,0.83,KG,92,26,27,Y,0,Electronic accessory
PKG03523,Clothing,Small,2.31,KG,98,23,11,Y,Yes,Household goods
PKG03524,Clothing,Small,2.59,KG,65,67,17,1,No,Vehicle spare part
PKG03525,Document,Small,1.97,KG,116,29,27,1,N,Household goods
PKG03526,Spare Parts,Large,15.42,KG,68,26,39,1,No,Electronic accessory
PKG03527,Clothing,Small,1.59,KG,55,32,3,Y,Yes,Vehicle spare part
PKG03528,Spare Parts,Large,39.09 kg,KG,20,52,32,N,Yes,Food product
PKG03529,Cargo,Cargo,112.03,KG,68,17,5,No,Y,Office supplies
PKG03530,Clothing,Small,1.23,KG,101,35,28,0,1,Customer document
PKG03531,Document,Small,1.03,KG,96,38,48,0,N,Household goods
PKG03532,Food,Small,2.14,KG,48,20,21,No,N,Food product
PKG03533,Cargo,Cargo,92.51,KG,34,55,42,N,Yes,Food product
PKG03534,Document,Small,0.35,KG,24,42,34,No,1,Household goods
PKG03535,Cargo,Cargo,79.0 kg,KG,13,13,43,0,1,Vehicle spare part
PKG03536,Document,Small,1.85,KG,117,74,35,N,0,Vehicle spare part
PKG03537,Cargo,Cargo,66.68,KG,72,31,57,Y,N,Customer document
PKG03538,Clothing,Small,2.1,KG,36,64,32,Y,Yes,Food product
PKG03539,Document,Small,2.55,KG,30,57,33,0,0,Household goods
PKG03540,Spare Parts,Large,39.92,KG,24,76,60,0,1,Fashion item
PKG03541,Electronics,Medium,10.43,KG,95,30,8,Yes,Yes,Fashion item
PKG03542,Spare Parts,Large,22.04 kg,KG,54,34,18,1,Yes,Food product
PKG03543,Cargo,Cargo,56.43,KG,120,31,34,No,0,Fashion item
PKG03544,Cargo,Cargo,56.02,KG,111,61,70,N,0,Fashion item
